reporter_iso3,year,hs_cmd,imports_from_china_usd
THA,2020,85,70396956.247
THA,2020,85,447.055
THA,2020,85,21896799.009
THA,2020,85,161.928
THA,2020,85,287816.888
THA,2020,85,269576.025
THA,2020,85,6511405.875
THA,2020,85,4462.344
THA,2020,84,478836.7
THA,2020,84,476.125
THA,2020,84,141482.584
THA,2020,84,72264.654
THA,2020,84,1336426.452
THA,2020,84,13981.178
THA,2020,84,282428.686
THA,2020,84,5028.221
THA,2020,85,506.376
THA,2020,85,30461.812
THA,2020,85,9769857270.152
THA,2020,85,108106.982
THA,2020,85,1028212.373
THA,2020,85,1555180.476
THA,2020,85,447.055
THA,2020,84,357.782
THA,2020,85,365955.669
THA,2020,85,357675.229
THA,2020,84,701.23
THA,2020,84,1796959.024
THA,2020,85,1023750.029
THA,2020,84,76141.896
THA,2020,84,1703.842
THA,2020,85,847.791
THA,2020,85,25879.143
THA,2020,85,1518.788
THA,2020,85,1381.118
THA,2020,85,27920.587
THA,2020,85,15.01
THA,2020,85,25879.143
THA,2020,85,233843.935
THA,2020,84,2686732.151
THA,2020,84,1930.061
THA,2020,84,9741.531
THA,2020,84,132588.414
THA,2020,84,392257121.25
THA,2020,84,244719.242
THA,2020,84,826699.301
THA,2020,84,35274.429
THA,2020,84,1484.608
THA,2020,84,307107694.355
THA,2020,84,1540047.667
THA,2020,84,12835472.029
THA,2020,84,381040.546
THA,2020,84,1049187.944
THA,2020,84,4.709
THA,2020,84,114387.84
THA,2020,84,207463.347
THA,2020,84,63104.633
THA,2020,84,604310.826
THA,2020,84,29155888.851
THA,2020,84,7568141.423
THA,2020,85,133305.662
THA,2020,85,6625.386
THA,2020,85,3799099825.23
THA,2020,85,1205268.127
THA,2020,85,98301.187
THA,2020,85,13888860.44
THA,2020,85,4364.127
THA,2020,85,1400514.349
THA,2020,85,92191.182
THA,2020,85,60819.513
THA,2020,85,197798713.609
THA,2020,85,13272235.033
THA,2020,85,226647.394
THA,2020,85,28569.456
THA,2020,85,1452513.316
THA,2020,85,988417.743
THA,2020,85,12149.203
THA,2020,85,54249170.336
THA,2020,85,18132.006
THA,2020,85,78036.358
THA,2020,85,113594.831
THA,2020,85,4075440.186
THA,2020,85,113948297.386
THA,2020,85,18349376.994
THA,2020,85,60537.855
THA,2020,85,15448063261.315
THA,2020,84,9722.291
THA,2020,84,1131.467
THA,2020,84,399.178
THA,2020,84,485448.957
THA,2020,85,37739.363
THA,2020,84,164321.933
THA,2020,85,4253.405
THA,2020,85,1191722.489
THA,2020,84,1192.1
THA,2020,84,2686732.151
THA,2020,85,13047.415
THA,2020,84,30636.027
THA,2020,84,452.808
THA,2020,85,633.048
THA,2020,84,41.899
THA,2020,85,716.065
THA,2020,84,1713.215
THA,2020,84,110.89
THA,2020,85,2521.778
THA,2020,85,27920.587
THA,2021,84,180098.203
THA,2021,84,28315856.185
THA,2021,84,222.567
THA,2021,84,12332777.159
THA,2021,84,2561.202
THA,2021,84,1393249.408
THA,2021,85,238862.314
THA,2021,84,10284912.662
THA,2021,85,524201.607
THA,2021,85,87408.812
THA,2021,85,524.359
THA,2021,84,133641.913
THA,2021,85,77461.532
THA,2021,85,3152334.876
THA,2021,84,10.516
THA,2021,84,407753.469
THA,2021,84,260.634
THA,2021,85,269224560.854
THA,2021,84,6435813.033
THA,2021,85,4553.099
THA,2021,84,5917406.695
THA,2021,85,4503294.455
THA,2021,84,1547647296.069
THA,2021,85,821.411
THA,2021,85,10260.018
THA,2021,85,170834.629
THA,2021,85,9714.152
THA,2021,85,13051.798
THA,2021,85,181086.097
THA,2021,84,993882.658
THA,2021,84,2060.924
THA,2021,84,1848.154
THA,2021,84,1357.417
THA,2021,85,5395.12
THA,2021,84,90.01
THA,2021,84,2431107.519
THA,2021,84,1424149.608
THA,2021,84,1162872.748
THA,2021,84,168939.103
THA,2021,84,342046.065
THA,2021,84,2132206.157
THA,2021,84,1740.759
THA,2021,84,260.634
THA,2021,84,133641.913
THA,2021,84,878267.102
THA,2021,84,15.007
THA,2021,84,142010.758
THA,2021,84,10395.957
THA,2021,85,718153.247
THA,2021,85,3953595.724
THA,2021,85,43975.238
THA,2021,85,5172.38
THA,2021,85,2807.629
THA,2021,85,173961.112
THA,2021,85,82.787
THA,2021,85,62787.13
THA,2021,85,8309086.044
THA,2021,85,5172.38
THA,2021,85,4121466.637
THA,2021,85,4166813.986
THA,2021,85,441031.84
THA,2021,85,3853732.653
THA,2021,85,277121.407
THA,2021,85,1549287045.156
THA,2021,85,132427.091
THA,2021,85,616.888
THA,2021,85,595185.871
THA,2021,85,145814.622
THA,2021,84,483059.499
THA,2021,85,20288355625.165
THA,2021,84,256.269
THA,2021,84,5687.017
THA,2021,85,219192.903
THA,2021,85,213873.847
THA,2021,84,2243397.157
THA,2021,85,502277.084
THA,2021,84,181.917
THA,2021,84,80928.645
THA,2021,84,2895.074
THA,2021,85,3870.89
THA,2021,84,124.104
THA,2021,85,4243.466
THA,2021,84,8534.165
THA,2021,85,4573.208
THA,2021,85,1710.92
THA,2021,84,578.951
THA,2021,85,171624.6
THA,2021,85,38301.07
THA,2021,84,200.865
THA,2021,84,2420.983
THA,2021,84,2033.41
THA,2021,84,27414.504
THA,2021,84,62.205
THA,2021,84,24655909.635
THA,2021,84,10304880.295
THA,2021,84,1561728.246
THA,2021,84,39.111
THA,2021,84,257.742
THA,2021,84,2561.202
THA,2021,84,12801234.324
THA,2021,84,496692.796
THA,2021,84,45096.869
THA,2021,84,82293.206
THA,2021,84,10134855165.6
THA,2021,84,295636.065
THA,2021,84,2629538.611
THA,2021,84,19798.383
THA,2021,84,9764464.92
THA,2021,84,7326124.119
THA,2021,84,6436.83
THA,2021,84,7079910.147
THA,2021,85,154370203.969
THA,2021,85,2623.529
THA,2021,85,303374.088
THA,2021,85,1422316.214
THA,2021,85,60858.317
THA,2021,85,87408.812
THA,2021,85,19215.183
THA,2021,85,106884.268
THA,2021,85,138595.907
THA,2021,85,115242.932
THA,2021,85,158481.904
THA,2021,85,716918.851
THA,2021,85,319.922
THA,2021,85,54924.504
THA,2021,85,2182126.312
THA,2021,85,23612234.626
THA,2021,85,129323.324
THA,2021,85,73695.776
THA,2021,85,69453.494
THA,2021,85,521173.437
THA,2021,85,9491297.917
THA,2021,85,146519701.468
THA,2021,85,6810.477
THA,2021,85,114685.187
THA,2021,84,2951.746
THA,2021,85,171624.6
THA,2021,84,663.727
THA,2021,84,62905.971
THA,2021,84,2033.41
THA,2021,85,16137.169
THA,2021,85,135775.949
THA,2021,84,27414.504
THA,2021,85,4518.388
THA,2021,85,2488.15
THA,2021,85,11864.241
THA,2021,85,279.77
THA,2021,85,8066.907
THA,2021,84,2420.983
THA,2021,84,8562.875
THA,2021,84,39381.96
THA,2021,84,200.865
THA,2021,84,1848.154
THA,2021,84,2060.924
THA,2021,85,3305.384
THA,2021,85,16465.317
THA,2021,85,1710.92
THA,2021,85,793.14
THA,2021,84,7334.928
THA,2021,84,448476.712
THA,2021,84,483670.392
THA,2021,84,2377214.878
THA,2021,84,1508695.395
THA,2021,84,660112.537
THA,2021,84,249447.085
THA,2021,84,133762.753
THA,2021,84,281132.115
THA,2021,84,9318941.634
THA,2021,84,65183.684
THA,2021,84,231693.212
THA,2021,84,7128678.696
THA,2021,84,86167556.149
THA,2021,84,7785887.839
THA,2021,84,3009426.632
THA,2021,85,18891028.963
THA,2021,85,38711.182
THA,2021,85,29099960.156
THA,2021,85,215441.369
THA,2021,85,360.725
THA,2021,85,28566572.157
THA,2021,85,2940127258.989
THA,2021,85,413420.302
THA,2021,85,2554151.674
THA,2021,85,1613187.761
THA,2021,85,42882.775
THA,2021,85,3126.483
THA,2021,85,15137.824
THA,2021,85,4650672.0
THA,2021,85,2181304.806
THA,2021,85,88629734.88
THA,2021,85,20899279.377
THA,2021,85,233276727.657
THA,2021,85,185508.357
THA,2021,85,336.154
THA,2021,85,1321.56
THA,2021,85,25.886
THA,2021,85,7522.72
THA,2021,85,1634278.131
THA,2021,85,60858.317
THA,2021,84,2122417103.698
THA,2021,84,11786973911.244
THA,2021,85,505.978
THA,2021,84,3382.143
THA,2021,85,72360.157
THA,2021,84,25724.136
THA,2021,84,9673.139
THA,2021,85,29230.126
THA,2021,85,38301.07
THA,2021,85,262.293
THA,2021,85,17041.973
THA,2021,85,793.14
THA,2021,85,9966.314
THA,2021,85,4720.818
THA,2021,84,143.985
THA,2021,84,415.992
THA,2021,84,5876.881
THA,2021,84,90.01
THA,2021,85,11864.241
THA,2021,85,77638.235
THA,2021,85,1545.62
THA,2021,84,27058.798
THA,2021,84,887.643
THA,2021,84,1260.957
THA,2021,84,8534.165
THA,2021,84,4406.313
THA,2021,84,427164589.895
THA,2021,84,1827622.174
THA,2021,84,1453053226.268
THA,2021,85,636028.653
THA,2021,85,793.033
THA,2021,85,6513805430.574
THA,2021,85,255482967.139
THA,2021,84,518001.881
THA,2021,84,548435.436
THA,2021,84,14166393.846
THA,2021,84,3156233.967
THA,2021,84,404570202.056
THA,2021,85,319.922
THA,2021,85,54357.229
THA,2021,85,30955408.919
THA,2021,85,2307478.013
THA,2021,85,41700694.332
THA,2021,85,117416249.016
THA,2021,85,50971766.792
THA,2021,85,1321.56
THA,2021,85,3333.492
THA,2021,84,329645.784
THA,2021,85,524.359
THA,2021,85,541862.56
THA,2021,85,3709.268
THA,2021,85,13671371.438
THA,2021,85,92.964
THA,2021,85,50777582.364
THA,2021,85,952601.046
THA,2021,85,962.159
THA,2021,85,82.787
THA,2021,85,4324269.049
THA,2021,85,158880442.81
THA,2021,85,896716121.101
THA,2021,85,1233670.657
THA,2021,84,8116426451.978
THA,2021,85,9609228967.332
THA,2021,84,3086.943
THA,2021,85,0.095
THA,2021,85,12961.007
THA,2021,85,13027.112
THA,2021,85,61.461
THA,2021,84,821.436
THA,2021,85,16017.985
THA,2021,84,62.205
THA,2021,84,10805.087
THA,2021,85,19.912
THA,2021,85,234.24
THA,2021,85,16017.985
THA,2021,85,855.562
THA,2021,84,1576.993
THA,2021,85,4406.645
THA,2021,84,81306.414
THA,2021,85,1061.899
THA,2021,84,39381.96
THA,2021,85,14211.715
THA,2021,85,4910.017
THA,2021,84,105076.199
THA,2021,84,58095505.099
THA,2021,85,180811479.563
THA,2021,84,450395.289
THA,2021,85,50776342.091
THA,2021,85,77005855.52
THA,2021,84,1100702.142
THA,2021,85,801260.848
THA,2021,84,15172.225
THA,2021,84,15780.574
THA,2021,84,13165.348
THA,2021,84,1163354713.526
THA,2021,84,7007539.229
THA,2021,84,23623.135
THA,2021,84,231971.175
THA,2021,84,1242981.803
THA,2021,84,899567.183
THA,2021,84,485892221.825
THA,2021,85,597632.194
THA,2021,85,41828.826
THA,2021,85,160988.944
THA,2021,85,716893.97
THA,2021,84,1593.562
THA,2021,84,24473057.949
THA,2021,84,2712239.633
THA,2021,84,1593963.779
THA,2021,84,1653995.195
THA,2021,84,548833519.573
THA,2021,84,7818.817
THA,2021,84,43892327.375
THA,2021,84,10396561.125
THA,2021,84,257.742
THA,2021,85,54357.229
THA,2021,85,42068732.007
THA,2021,85,15886487.793
THA,2021,85,107968946.489
THA,2021,85,42758072.058
THA,2021,85,13065.354
THA,2021,85,36680393.391
THA,2021,85,1943489.651
THA,2021,85,141028483.641
THA,2021,85,8361283483.558
THA,2021,84,1457.147
THA,2021,84,1218245.579
THA,2021,84,1260.957
THA,2021,84,15803.889
THA,2021,84,6535.871
THA,2021,84,247574.961
THA,2021,84,103881.181
THA,2021,84,352053.297
THA,2021,84,25092.975
THA,2021,84,377.77
THA,2021,84,1357.417
THA,2021,85,19.912
THA,2021,85,328.148
THA,2021,84,181.917
THA,2021,84,15803.889
THA,2021,84,15550.02
THA,2021,84,10805.087
THA,2021,84,124.104
THA,2021,84,27206.507
THA,2021,85,262.293
THA,2021,85,8066.907
THA,2021,85,63182.412
THA,2021,84,10506.428
THA,2021,84,215418.811
THA,2021,84,35.21
THA,2021,84,19798.383
THA,2021,84,175003.829
THA,2021,84,1593.562
THA,2021,84,6436.83
THA,2021,85,2758508.795
THA,2021,85,7522.72
THA,2021,85,1039092.261
THA,2021,85,5071501288.466
THA,2021,85,731393.573
THA,2021,85,138595.907
THA,2021,85,695.855
THA,2021,84,1414805.067
THA,2021,84,2045850.221
THA,2021,84,10.516
THA,2021,84,635110.749
THA,2021,84,759806.766
THA,2021,84,1242981.803
THA,2021,85,287970.366
THA,2021,85,4553.099
THA,2021,85,7798.4
THA,2021,85,170703.096
THA,2021,85,415744768.3
THA,2021,85,4744970967.06
THA,2021,85,360.725
THA,2021,85,3190180.327
THA,2021,85,2006891.56
THA,2021,85,21113153.224
THA,2021,85,2623.529
THA,2021,85,1651898.943
THA,2021,84,1157.268
THA,2021,84,146997.557
THA,2021,84,34091.097
THA,2021,84,153983.004
THA,2021,84,140.154
THA,2021,84,71012.675
THA,2021,85,108046.825
THA,2021,84,117108.867
THA,2021,84,7334.928
THA,2021,85,13095.678
THA,2021,84,6078.058
THA,2021,84,10799.41
THA,2021,84,887.643
THA,2021,84,1107.748
THA,2021,84,105076.199
THA,2021,85,1545.62
THA,2021,85,855.562
THA,2021,85,840.364
THA,2021,85,3305.384
THA,2021,85,11917.31
THA,2021,85,1061.899
THA,2021,84,2895.074
THA,2021,84,415.992
THA,2021,85,4518.388
THA,2021,85,1703382274.914
THA,2021,85,5718173.995
THA,2021,85,1493481.301
THA,2021,85,266.304
THA,2021,84,1527740.394
THA,2021,85,202802.412
THA,2021,85,62414.12
THA,2021,84,376042.0
THA,2021,84,31085406.034
THA,2021,84,48756.361
THA,2021,84,10395.957
THA,2021,84,30009.884
THA,2021,84,407993.253
THA,2021,84,9846.479
THA,2021,85,49759.549
THA,2021,85,211056.435
THA,2021,85,1874464.47
THA,2021,85,512632.434
THA,2021,85,50.43
THA,2021,85,3344.455
THA,2021,85,13671371.438
THA,2021,85,1240.273
THA,2021,85,738912.238
THA,2021,84,39.111
THA,2021,84,15920.729
THA,2021,84,8000628.222
THA,2021,84,71265.251
THA,2021,84,13737.007
THA,2021,84,88806.819
THA,2021,84,375964.195
THA,2021,85,482873.795
THA,2021,85,3281.183
THA,2021,85,28566572.157
THA,2021,85,303435.549
THA,2021,85,15137.824
THA,2021,85,8438409.368
THA,2021,84,1712.134
THA,2021,85,181.679
THA,2021,84,913056.367
THA,2021,85,447565.757
THA,2021,85,2884.037
THA,2021,85,364.813
THA,2021,85,24.881
THA,2021,85,140194.745
THA,2021,84,131540.65
THA,2021,84,277799.171
THA,2021,84,71230.041
THA,2021,84,161.748
THA,2021,84,16259.388
THA,2021,85,4910.017
THA,2021,85,17041.973
THA,2021,85,9966.314
THA,2021,85,4720.818
THA,2021,85,3870.89
THA,2021,84,821.436
THA,2021,84,66797.329
THA,2021,84,913811759.52
THA,2021,84,608013.175
THA,2021,84,59262.789
THA,2021,84,246865.436
THA,2021,84,1641330.207
THA,2021,84,194231.364
THA,2021,85,853597.425
THA,2021,85,13288752176.366
THA,2021,85,103396.487
THA,2021,85,3510273.356
THA,2021,85,2820922.915
THA,2021,85,4885553.819
THA,2021,85,235988.349
THA,2021,85,50.43
THA,2021,85,3333.492
THA,2021,85,13.557
THA,2021,85,7798.4
THA,2021,85,336.154
THA,2021,85,25.886
THA,2021,85,103396.487
THA,2021,85,723075401.061
THA,2021,85,11902914.037
THA,2021,85,2807.629
THA,2021,85,92.964
THA,2021,84,213798.456
THA,2021,84,24737.202
THA,2021,84,2610673.287
THA,2021,84,386141.454
THA,2021,84,60.819
THA,2021,84,244423.545
THA,2021,84,236095.431
THA,2021,84,284757.018
THA,2021,84,15.007
THA,2021,84,1522951.104
THA,2021,84,34886.915
THA,2021,84,1905.529
THA,2021,84,21509.67
THA,2021,84,44888.767
THA,2021,84,36533.994
THA,2021,84,47520.986
THA,2021,84,336972.284
THA,2021,84,46207.138
THA,2022,85,2288.361
THA,2022,85,807.02
THA,2022,85,287919.676
THA,2022,85,277.224
THA,2022,84,467400119.584
THA,2022,84,10600940.215
THA,2022,84,131622.27
THA,2022,84,77.977
THA,2022,84,101438.683
THA,2022,84,2665.903
THA,2022,84,952962.647
THA,2022,84,378056126.509
THA,2022,84,59840.912
THA,2022,84,310223629.911
THA,2022,85,2785182468.591
THA,2022,85,1667984.193
THA,2022,85,655.027
THA,2022,85,142612795.633
THA,2022,84,100709.189
THA,2022,84,1555589.102
THA,2022,85,1946621.938
THA,2022,85,225222192.758
THA,2022,84,87197267.649
THA,2022,84,10972709258.068
THA,2022,85,4635.95
THA,2022,84,85307.401
THA,2022,84,301254.713
THA,2022,84,666689.714
THA,2022,85,134971.829
THA,2022,84,138957.737
THA,2022,85,59637.884
THA,2022,85,2664.74
THA,2022,85,673.595
THA,2022,85,96.866
THA,2022,84,2016.986
THA,2022,84,3368.582
THA,2022,85,5.535
THA,2022,85,17758.213
THA,2022,85,955.946
THA,2022,85,2862359.567
THA,2022,85,4733.093
THA,2022,85,46448.106
THA,2022,84,138957.737
THA,2022,84,3114.365
THA,2022,84,2017.093
THA,2022,85,171585.339
THA,2022,85,893936.952
THA,2022,85,1179670.35
THA,2022,85,1507470.935
THA,2022,85,992750228.597
THA,2022,85,216.874
THA,2022,85,419159.378
THA,2022,85,168448.214
THA,2022,85,655.027
THA,2022,84,146923.813
THA,2022,84,440682.331
THA,2022,84,1942945.917
THA,2022,84,936369.996
THA,2022,84,197041.522
THA,2022,84,488119.061
THA,2022,84,1517644.387
THA,2022,84,2306466.35
THA,2022,84,585515.719
THA,2022,84,19281.23
THA,2022,84,17834.757
THA,2022,84,9.533
THA,2022,85,733664.175
THA,2022,85,23190437.212
THA,2022,85,6085502.307
THA,2022,85,64838.079
THA,2022,85,388781745.256
THA,2022,85,7196301.821
THA,2022,85,95528.465
THA,2022,85,1526449.729
THA,2022,84,1277.923
THA,2022,85,8132.436
THA,2022,85,3303.405
THA,2022,84,40165.597
THA,2022,85,28576.349
THA,2022,85,15598.698
THA,2022,85,1257.077
THA,2022,85,11921.63
THA,2022,85,394240.012
THA,2022,85,346134.885
THA,2022,84,24896.806
THA,2022,84,510.235
THA,2022,84,2017.093
THA,2022,85,1760.97
THA,2022,85,20617.113
THA,2022,85,124833.71
THA,2022,85,94304.589
THA,2022,85,157.062
THA,2022,85,24.799
THA,2022,85,17095.3
THA,2022,85,95.616
THA,2022,85,14405.038
THA,2022,84,44700.002
THA,2022,84,21438.214
THA,2022,84,19462.103
THA,2022,84,67.749
THA,2022,85,14299.547
THA,2022,85,9544.69
THA,2022,84,235702.441
THA,2022,84,81798.539
THA,2022,84,73958.541
THA,2022,85,278903.949
THA,2022,84,15117404.806
THA,2022,84,7366.427
THA,2022,84,221163.439
THA,2022,84,21.777
THA,2022,84,3025.092
THA,2022,84,16300.855
THA,2022,84,752084.363
THA,2022,84,299051.894
THA,2022,85,5724730519.268
THA,2022,85,12413761.35
THA,2022,85,163663.858
THA,2022,85,49214774.878
THA,2022,85,141746.292
THA,2022,85,8275.87
THA,2022,85,29.987
THA,2022,84,2500664.669
THA,2022,84,6857578.316
THA,2022,84,1187355.126
THA,2022,84,419563.84
THA,2022,84,2665.903
THA,2022,84,43190.689
THA,2022,84,696908.727
THA,2022,85,103418.131
THA,2022,85,531404047.291
THA,2022,85,134502245.66
THA,2022,85,10587516837.896
THA,2022,85,21584474003.201
THA,2022,85,761.093
THA,2022,84,43.852
THA,2022,85,362.69
THA,2022,85,98791.638
THA,2022,85,2861900.012
THA,2022,84,135.57
THA,2022,84,67353.225
THA,2022,84,144437.599
THA,2022,84,44367.919
THA,2022,84,2080.603
THA,2022,85,17758.213
THA,2022,85,157.062
THA,2022,85,46448.106
THA,2022,85,24294.993
THA,2022,85,24.799
THA,2022,84,19462.103
THA,2022,84,3732.91
THA,2022,85,79.494
THA,2022,85,10203.301
THA,2022,85,2664.74
THA,2022,84,3795.774
THA,2022,84,153488.366
THA,2022,84,2782859.563
THA,2022,84,1005339.941
THA,2022,84,34861692.784
THA,2022,84,648955194.796
THA,2022,84,629882.521
THA,2022,84,57663.729
THA,2022,84,387356.815
THA,2022,84,54690.732
THA,2022,84,586457.881
THA,2022,84,7366.427
THA,2022,84,200996.44
THA,2022,84,777453989.008
THA,2022,84,41505.086
THA,2022,84,2676829.234
THA,2022,85,30386739.033
THA,2022,85,2503528.79
THA,2022,85,26879.687
THA,2022,85,1671117.194
THA,2022,85,280650.564
THA,2022,85,9.808
THA,2022,85,74841.782
THA,2022,85,57624144.687
THA,2022,85,17027.527
THA,2022,85,59.945
THA,2022,85,1395077.796
THA,2022,85,10613451.876
THA,2022,85,112393.139
THA,2022,85,54670.167
THA,2022,85,103367841.451
THA,2022,85,2016318.957
THA,2022,85,259940.628
THA,2022,85,3542949.307
THA,2022,85,1532948733.937
THA,2022,84,7013.248
THA,2022,85,29842.011
THA,2022,85,114685.208
THA,2022,85,39998.469
THA,2022,85,53.877
THA,2022,84,214975.422
THA,2022,84,7639638016.607
THA,2022,84,1587785.273
THA,2022,84,3434.012
THA,2022,85,7269.112
THA,2022,84,3734921.694
THA,2022,84,17173.9
THA,2022,84,1428516.577
THA,2022,85,184460.302
THA,2022,85,158.008
THA,2022,85,15.877
THA,2022,85,2356.115
THA,2022,85,1615.188
THA,2022,85,5117.664
THA,2022,85,673.595
THA,2022,85,9264.51
THA,2022,85,394253.554
THA,2022,84,84527.125
THA,2022,84,3368.582
THA,2022,84,2662.679
THA,2022,85,57624144.687
THA,2022,85,5797255.779
THA,2022,85,4242919.978
THA,2022,85,1005603.592
THA,2022,85,26734851.148
THA,2022,85,29.987
THA,2022,85,1942136.634
THA,2022,85,247253.761
THA,2022,85,9532.947
THA,2022,85,10953766.239
THA,2022,85,10712507.52
THA,2022,85,4150118.519
THA,2022,85,54685247.398
THA,2022,85,14265051211.203
THA,2022,84,1243586.43
THA,2022,84,214891.022
THA,2022,84,27699040.25
THA,2022,84,312070.255
THA,2022,84,2795059.418
THA,2022,84,17834.757
THA,2022,84,1948951.421
THA,2022,84,9522079944.594
THA,2022,84,12849398.637
THA,2022,84,354251.945
THA,2022,84,1454.611
THA,2022,84,100287.251
THA,2022,84,1903322.566
THA,2022,85,5173.89
THA,2022,85,171585.339
THA,2022,85,1021.376
THA,2022,85,70441.304
THA,2022,85,655417.367
THA,2022,85,109985443.023
THA,2022,85,2616837.147
THA,2022,85,246463325.606
THA,2022,85,599432.299
THA,2022,85,7658.571
THA,2022,85,162330.858
THA,2022,84,27675674.817
THA,2022,84,2378778.02
THA,2022,84,5680013.463
THA,2022,84,1851527.988
THA,2022,85,7947.285
THA,2022,84,39434.83
THA,2022,84,16798.788
THA,2022,85,31653.52
THA,2022,84,99984.072
THA,2022,85,94304.589
THA,2022,85,6721.143
THA,2022,85,24.173
THA,2022,85,14667.745
THA,2022,85,270182.996
THA,2022,84,86659.972
THA,2022,84,4104.649
THA,2022,84,3114.365
THA,2022,85,79.494
THA,2022,85,17095.3
THA,2022,85,9264.51
THA,2022,85,5.535
THA,2022,85,9834.61
THA,2022,85,95.616
THA,2022,85,955.946
THA,2022,85,2275.282
THA,2022,84,310.44
THA,2022,84,3732.91
THA,2022,84,27757.951
THA,2022,84,25396.803
THA,2022,85,16260.522
THA,2022,85,21531.187
THA,2022,84,8264.876
THA,2022,84,4401611.407
THA,2022,84,5950.569
THA,2022,85,15.877
THA,2022,85,16364.883
THA,2022,85,1760.97
THA,2022,85,13.543
THA,2022,85,34307.991
THA,2022,84,2684.335
THA,2022,84,27344.914
THA,2022,85,213961.464
THA,2022,85,19203.023
THA,2022,85,78563.949
THA,2022,85,1131628.728
THA,2022,85,28143.638
THA,2022,85,19317.886
THA,2022,84,1564.586
THA,2022,84,360874.367
THA,2022,85,1280157.617
THA,2022,85,162083.353
THA,2022,85,7494539631.822
THA,2022,85,1657359343.82
THA,2022,84,601839.407
THA,2022,84,2814.108
THA,2022,84,859227.134
THA,2022,85,271939.417
THA,2022,85,31860216.946
THA,2022,85,2276704.621
THA,2022,84,7818080.652
THA,2022,84,1640914.84
THA,2022,84,23365.433
THA,2022,85,807.02
THA,2022,85,7656.05
THA,2022,85,216.874
THA,2022,85,404491.633
THA,2022,85,15426.399
THA,2022,85,8715.604
THA,2022,85,2162979.915
THA,2022,85,5567111.67
THA,2022,84,269666.155
THA,2022,84,2221510.507
THA,2022,84,1989982.538
THA,2022,84,2163734.06
THA,2022,84,47718104.669
THA,2022,84,221163.439
THA,2022,85,1021.376
THA,2022,85,62326.217
THA,2022,85,657143.251
THA,2022,85,5173.89
THA,2022,85,3654174.465
THA,2022,85,27145151.333
THA,2022,85,579484.562
THA,2022,85,4592200742.105
THA,2022,84,2152.557
THA,2022,84,4104.649
THA,2022,84,3512.668
THA,2022,85,5117.664
THA,2022,85,16364.883
THA,2022,85,34307.991
THA,2022,85,9834.61
THA,2022,85,90.673
THA,2022,85,16260.522
THA,2022,85,14405.038
THA,2022,84,3512.668
THA,2022,84,457.329
THA,2022,84,904.0
THA,2022,84,2662.679
THA,2022,84,580.957
THA,2022,84,499.997
THA,2022,84,70128.295
THA,2022,85,4784.357
THA,2022,84,41016.204
THA,2022,84,276193.448
THA,2022,84,413.037
THA,2022,84,43220.376
THA,2022,84,11364.439
THA,2022,85,587.28
THA,2022,85,3279.976
THA,2022,84,224602.205
THA,2022,84,246794.244
THA,2022,85,90.673
THA,2022,84,56660.576
THA,2022,84,25047272.484
THA,2022,84,284859.629
THA,2022,84,25204.231
THA,2022,85,173812.933
THA,2022,84,391872.205
THA,2022,85,2292641.117
THA,2022,84,1296936.017
THA,2022,85,230144.109
THA,2022,85,73284448.469
THA,2022,84,3967972.361
THA,2022,84,1158394.119
THA,2022,84,2718.796
THA,2022,84,294396.252
THA,2022,84,12838.373
THA,2022,84,2923118.351
THA,2022,84,6176779.314
THA,2022,85,5294618.893
THA,2022,85,26879.687
THA,2022,85,51821.356
THA,2022,85,1767813.542
THA,2022,85,1635846.274
THA,2022,85,696223.216
THA,2022,85,2288.361
THA,2022,85,10779953.305
THA,2022,85,60217582.127
THA,2022,85,3882230.606
THA,2022,85,5036225.18
THA,2022,84,1882181.525
THA,2022,84,9.533
THA,2022,84,629882.521
THA,2022,84,342065.921
THA,2022,84,31135616.557
THA,2022,84,2718.796
THA,2022,84,371050.734
THA,2022,84,2450903.949
THA,2022,85,141746.292
THA,2022,85,200774010.32
THA,2022,85,3545224.588
THA,2022,85,5306408.176
THA,2022,85,2648490.667
THA,2022,85,293890.207
THA,2022,85,232772.162
THA,2022,85,287456093.841
THA,2022,85,9462481981.639
THA,2022,85,1045618976.76
THA,2022,84,399095043.2
THA,2022,84,1740459.238
THA,2022,85,8375256.806
THA,2022,85,98468.364
THA,2022,84,924574.49
THA,2022,84,584377.278
THA,2022,84,1233430072.615
THA,2022,84,560966.316
THA,2022,84,16018167.898
THA,2022,85,46481931.988
THA,2022,85,560281.539
THA,2022,85,293760.142
THA,2022,85,3575610.515
THA,2022,85,1172949.207
THA,2022,85,168910513.398
THA,2022,85,2295536.948
THA,2022,84,120806.969
THA,2022,84,199855.629
THA,2022,84,723821.502
THA,2022,84,28539715.313
THA,2022,84,6891090.712
THA,2022,85,5894051.192
THA,2022,85,51845.529
THA,2022,85,8142.244
THA,2022,85,248744666.177
THA,2022,85,47613560.716
THA,2022,85,8715.604
THA,2022,85,164697.776
THA,2022,85,699526.622
THA,2022,85,4455621.032
THA,2022,84,66560.186
THA,2022,84,790427776.564
THA,2022,85,90515.471
THA,2022,85,6808.038
THA,2022,84,3795.774
THA,2022,85,1725.883
THA,2022,84,56.2
THA,2022,85,130.065
THA,2022,85,103046.683
THA,2022,85,306.286
THA,2022,85,10203.301
THA,2022,85,21531.187
THA,2022,84,3047.441
THA,2022,84,29.225
